tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1345015010259578880,1308365362598215680,maszanski,Fri Jan 01 14:32:22 +0000 2021,"Day 9 of #66daysofdata 
On the first day of 2021, I just read Python Data Science Handbook https://t.co/tdDJDo0WOd",0,0
1345010985929760768,896716355411611648,martinnyakimov,Fri Jan 01 14:16:22 +0000 2021,"[Day 1 of #66DaysOfData]
Studied and practiced ""Statistics and probability"" - Khan Academy
Started ""Intro to SQL"" - Kaggle",0,0
1345000707984941061,1096479301074063361,Petec0x0,Fri Jan 01 13:35:32 +0000 2021,"Got to know about #66daysofdata today,
so I'll begin my first cycle.
Day 1 of #66daysofdata 
Learning how Pipelines woks in Machine Learning and how to implement it using sklearn from Kaggle. @KenJee_DS",0,0
1344988026154360833,1199473474202406912,SadounMohammad,Fri Jan 01 12:45:08 +0000 2021,"Day 26 of #66daysofdata 
1-1-2021
 Before the end of the first day in 2021, I will share what I learned today I've worked in combinations plot and how to use box plot with point plot and violin with point plot. Through these plots will able to visualise two types of observations. https://t.co/5yvQMVSq4R",0,0
1344981372104949760,1344904404240015360,hereigoagainbyk,Fri Jan 01 12:18:42 +0000 2021,"My first tweet in this account. 
Anw I'll be using this one to start freshly and properly in putting my footprints about my learning progress #TIL, especially in #DataScience, at least for this year. 
Inspired by #66daysofdata 
And finally, I hope I could be consistent 🙏",2,0
1344981007183839232,1099354391423913985,SarbottamM,Fri Jan 01 12:17:15 +0000 2021,"Let's get started with 66 days of data with @KenJee_DS. Join me with the tags.

Happy learning &amp; Happy new year.

#66daysofdata #66daysofHighPerformanceHabit
#66daysofRegularExcercise",0,0
1344964779249717250,2541850398,IbrahimAbdi_ke,Fri Jan 01 11:12:46 +0000 2021,Day 2 of #66daysofdata Data collection. This stage will decide on whether to move forward or back to Business Understanding. I prefer the latter. Data collection is for the period Jan to Dec 2020. Source :Central Bank of Kenya,0,0
1344958268406341638,1295650279883337728,Hrithik35979742,Fri Jan 01 10:46:53 +0000 2021,"Day 5 of @KenJee_DS’s 66 days of studying Data Science. Today I studied Product of elements of 2 matrices using for loop and vectorised implementation in which I found using Python Numpy vectorisation it is quite fast than traditional for loop implementation. 
#66daysofdata",3,1
1344954700706287616,1013052371663015936,_adam_votava,Fri Jan 01 10:32:43 +0000 2021,"Happy new year! 🥳

#KeepingUpWithData — Week 53 reading list!

Articles about predictions, planning and resolutions dominate this week’s list.

Articles from @datanami, @ananthdurai, @KamaruzzMd, @rahulj51, @KenJee_DS &amp; #66DaysOfData

#DataScience #Data
https://t.co/ZJ1RHzUp3C",2,2
1344937082842619905,1329313525974532097,AyubRasool14,Fri Jan 01 09:22:42 +0000 2021,Day 4/66: learned how to use a pipeline for NLP.  #66daysofdata,1,0
1344921229875175424,1253742018825773059,ElijahJ49445503,Fri Jan 01 08:19:43 +0000 2021,"2021 will be big big for me
Goal setting can be funky, so Im really gonna focus on sticking with the path i started in 2020
this involves becoming a better web developer, working on cp problems and dabbling in data science
I will be starting the #66daysofdata too. 
Best of luck",1,2
1344904421059166208,591802749,gsivapavan,Fri Jan 01 07:12:55 +0000 2021,"Power BI Dashboard Using Titanic Dataset⬇️

#100DaysOfCode #DataScience #66daysofdata #MachineLearning https://t.co/gf0OxiZg0y",21,11
1344881715010015232,284384756,Jdwest22,Fri Jan 01 05:42:42 +0000 2021,"Purchased and started listening to some audiobooks on Data Science and Analytics. It's not much, but had to keep the streak alive. #66daysofdata",1,2
1344879577819197440,50340883,aneeljoshee,Fri Jan 01 05:34:12 +0000 2021,"Days 2/3 of #66daysofdata: For day 2, revisited the basics of NLTK to tokenize sentences and clean text data in #Python. For day 3, worked briefly on stemming and lemmatization. More to continue tomorrow.",3,0
1344861226342334464,2212129783,sam_jwalsh,Fri Jan 01 04:21:17 +0000 2021,"#66daysofdata 
Day 44
-Worked on some 2020 run expectancy matrices.
Happy new year!",0,0
1344835722591707136,1230211224337432576,aaronpetryio,Fri Jan 01 02:39:56 +0000 2021,"Day 64 of #66DaysOfData:
- Listened to the ExpectedValue podcast with Mike Petriello 

Happy New Years, everyone!",0,3
1344816198404304896,1282451671889526785,datawhisky,Fri Jan 01 01:22:21 +0000 2021,"#66daysofdata trying to master regex and data cleansing.
As they say 80% of data scientist time is data cleansing.",0,1
