tweet_id,user_id,user_name,created_at,text,full_text,retweets,favorite
1319168063946842113,1291114285507186690,jaimedatalatte,Thu Oct 22 06:45:50 +0000 2020,"D49. #66DaysofData 
All about data cleaning today.",None,0,9
1319165450304032768,1302918771355652096,GeorgeKamp5,Thu Oct 22 06:35:26 +0000 2020,"Day 40-42 of #66daysofdata 
I started the titanic challenge on kaggle and after several submissions I got a score o… https://t.co/7wzYQ36dt7","Day 40-42 of #66daysofdata 
I started the titanic challenge on kaggle and after several submissions I got a score of 76.6% (which is the baseline) . . . I was kind of disappointed but I will keep working on it",0,10
1319160628272111617,1108597836755755009,maisdev,Thu Oct 22 06:16:17 +0000 2020,"After few months of break due to coursera ML course, resumed udemy python course. Nothing very new for now. But pla… https://t.co/rqx9mxepuJ","After few months of break due to coursera ML course, resumed udemy python course. Nothing very new for now. But plan to go through all lectures as much as I can until going back to ML course in December. R2D2 #100DaysOfMLCode D52 #66daysofdata",2,3
1319153299002621952,929348498,mrcapital_c,Thu Oct 22 05:47:09 +0000 2020,I found a very cool folder on Kaggle on Data Science cheats. It contains proper insights with regards to Algorithms… https://t.co/oNai8Gbty0,"I found a very cool folder on Kaggle on Data Science cheats. It contains proper insights with regards to Algorithms to Data Mining and Interview Questions. Really great Stuff
 #66daysofdata #ArtificialIntelligence #MachineLearning",0,2
1319144531992973313,1290013787819593735,math3mantic_,Thu Oct 22 05:12:19 +0000 2020,"Day 50 of #66daysofdata: Today, I started reading Chapter 5 (Support Vector Machines) of Hands-on ML2 book and cont… https://t.co/fc4gSdukjX","Day 50 of #66daysofdata: Today, I started reading Chapter 5 (Support Vector Machines) of Hands-on ML2 book and continued Kaggle's Computer Vision course. I have an upcoming presentation of Decision &amp; Random Trees this Sunday. I can't stress enough how much I love this book.",0,1
1319144346961182723,1301208059486842882,ceeezthedata,Thu Oct 22 05:11:35 +0000 2020,"🗓 Day 50 of #66daysofdata 

Reviewed SQL fundamentals to gain a better foundation. Overlooked queries that would ca… https://t.co/f0W37z8YUx","🗓 Day 50 of #66daysofdata 

Reviewed SQL fundamentals to gain a better foundation. Overlooked queries that would cause complication to myself such as subqueries and JOINS

#DataScience #SQL #DataAnalytics",0,0
1319131854239420416,1247769181002403841,ahanawrites,Thu Oct 22 04:21:56 +0000 2020,Day 51 of #66daysofdata: Contd...Adagrad is a modified stochastic GD method that increases the learning rate for sp… https://t.co/ssBnCPTOpk,"Day 51 of #66daysofdata: Contd...Adagrad is a modified stochastic GD method that increases the learning rate for sparser parameters and reduces it for less sparse ones. This improves convergence where sparser parameters are more informative, which is often the case in NLP or CV.",0,0
1319127642562457600,1262564081699086341,ImportData1,Thu Oct 22 04:05:12 +0000 2020,"📅Day 52 of #66daysofdata

Read pg.167-172 of ESL
- Reproducing Kernel Hilbert Space (RKHS)
- Penalized Polynomial R… https://t.co/ndmgrWUUo0","📅Day 52 of #66daysofdata

Read pg.167-172 of ESL
- Reproducing Kernel Hilbert Space (RKHS)
- Penalized Polynomial Regression

https://t.co/lQAlZd4e66

#Statistics #MachineLearning #DataScience #Data #Analytics #DataAnalytics #ImportData",0,3
1319126200862867456,2771098682,pigglymichele,Thu Oct 22 03:59:29 +0000 2020,"✅ DAY 2 of #66daysofdata 

Watched a short video on applying criteria with WHERE in SQL Server.

Learned that putti… https://t.co/i6XnCnaOFT","✅ DAY 2 of #66daysofdata 

Watched a short video on applying criteria with WHERE in SQL Server.

Learned that putting /* and */ in the query can omit certain volume in the output.

I rlly should do my learning in the day rather than at night 😔",0,1
1319117792352714752,1300541186864590848,trainandtest,Thu Oct 22 03:26:04 +0000 2020,"#QuestionOfTheDay How to decide when to use Label encoding, and when to use One Hot? 

#MachineLearning #Data… https://t.co/O4RXVfCzDo","#QuestionOfTheDay How to decide when to use Label encoding, and when to use One Hot? 

#MachineLearning #Data #DataScience #66daysofdata #100DaysOfCode #100DaysOfMLCode",8,7
1319117587956072448,57376896,robertlazo,Thu Oct 22 03:25:15 +0000 2020,"#51 of #66DaysOfData Read Chapter 4 - Over-Fitting and Model Training in ""Applied Predictive Modeling"" by Max Kuhn and Kjell Johns",None,0,5
1319114571085479937,211289215,IamTonyAK,Thu Oct 22 03:13:16 +0000 2020,#66DaysOfData day 41: Spent all day on the road so it was a YouTube &amp; podcast day. Watched Alex the analyst reviews… https://t.co/FT2aBX3M4I,"#66DaysOfData day 41: Spent all day on the road so it was a YouTube &amp; podcast day. Watched Alex the analyst reviews of data analyst certifications and Coursera courses. Main recommendations: the IBM, and possibly, the google data analyst certifications, which I'll check out.",0,2
1319107445537423360,735315096679919617,bjcmit1,Thu Oct 22 02:44:57 +0000 2020,"Day 51 of #66DaysOfData Took notes on Chapter 5 of ""The DevOps Handbook"" with an eye towards MLOps. 
@KenJee_DS",None,0,2
1319102387374583808,1169401020989890560,gregorymbell,Thu Oct 22 02:24:51 +0000 2020,"Day 46 of #66daysofdata 

I watched @KenJee_DS's lesson on SQL queries. #SQL 

https://t.co/kxxAN98ssn",None,0,8
1319100787155333120,375194054,ashleybee94,Thu Oct 22 02:18:30 +0000 2020,Day 51 of #66DaysofData I completed a few SQL queries on StrataScratch &amp; 1 on hacker rank where I earned my 3rd sta… https://t.co/AE7oeSm4sz,Day 51 of #66DaysofData I completed a few SQL queries on StrataScratch &amp; 1 on hacker rank where I earned my 3rd star! https://t.co/9VBS4xkwfF,0,4
1319089626682851328,285723440,geekanvesh,Thu Oct 22 01:34:09 +0000 2020,@jaimedatalatte I think we should continue to work and share our learnings even after the completion of our habit forming #66daysofdata,None,0,4
1319085754690228224,1251498658907987968,madeline_pc,Thu Oct 22 01:18:46 +0000 2020,"I also don't think all of the images in the dataset loaded. 

So much set up and such potential for it to go awry!… https://t.co/DsaHLILQ5v","I also don't think all of the images in the dataset loaded. 

So much set up and such potential for it to go awry! 🥲

#66DaysOfData 41
#100DaysOfCode 54",0,2
1319077070652071936,126231516,JohannPiedras,Thu Oct 22 00:44:15 +0000 2020,"Day 40 of #100DaysOfCode #66daysofdata. Today I took it easy and made some graphics with tableau, and updated my resume. Slow day :-)",None,3,3
1319075285778784257,1332613548,imkeller_5,Thu Oct 22 00:37:10 +0000 2020,Day 2 of #66DaysOfData! Had a bad day with Uni stuff so I did not do much but I read chapter 6 of the Data8 book (https://t.co/7UvuWb1BKT).,None,0,1
1319066785652609024,4790572463,SalsaLeader,Thu Oct 22 00:03:23 +0000 2020,Days 52 and 53. Logistic regression and exact test  #66daysofdata,None,0,0
1319066669449310211,45938414,KiInoue,Thu Oct 22 00:02:55 +0000 2020,Day05 of #66DaysOfData: working with NLTK corpus - NLP basics: n-grams and POS-tagger. Nothing like re-learning the… https://t.co/rEODXrEn2G,Day05 of #66DaysOfData: working with NLTK corpus - NLP basics: n-grams and POS-tagger. Nothing like re-learning the basic constructs of English grammar. 🐍,1,0
1319064752673337344,1299906732169162752,animesharma3,Wed Oct 21 23:55:18 +0000 2020,"Day 47,48 of #66daysofdata
Continued with clickbait news detector project, but my accuracy is stagnant. No matter h… https://t.co/kM46E5EnZx","Day 47,48 of #66daysofdata
Continued with clickbait news detector project, but my accuracy is stagnant. No matter how I play with Hyperparamters, it doesn't flinch.
Also Collected data for Spotify project
Day 48 - Took a day off.",0,1
1319061855608967170,1214740859628818432,SripathiMohana1,Wed Oct 21 23:43:48 +0000 2020,"Day 24: Finished Datacamp course on RNN. I learnt text generation, sentiment analysis, Machine translation… https://t.co/cDKwat1mtZ","Day 24: Finished Datacamp course on RNN. I learnt text generation, sentiment analysis, Machine translation #100daysofcode #100daysofmlcode #66daysofdata #datacamp https://t.co/iRuqq8it3I",3,1
1319061195639431168,951871594376376320,JackRaifer,Wed Oct 21 23:41:10 +0000 2020,"Day 48 of #66DaysOfData with @KenJee_DS 

Convolutional Neural Networks. From YOLO (the algorithm, not the ""philoso… https://t.co/Ldwtjoskjz","Day 48 of #66DaysOfData with @KenJee_DS 

Convolutional Neural Networks. From YOLO (the algorithm, not the ""philosophy""), to Face Recognition and Neural Style Transfer.

The deeper you go the more you notice how deep it can still go. Deeper in we go then. https://t.co/CVDL6oTQBC",0,13
1319044797420736513,1291114285507186690,jaimedatalatte,Wed Oct 21 22:36:01 +0000 2020,Thinking already about life after #66DaysofData. Maybe doing an extended #100DaysofData version? 🤔,None,1,18
1319043852628643840,1300017281666363394,mrvsokolovsky,Wed Oct 21 22:32:15 +0000 2020,"Day 51 of #66DaysOfData by @KenJee_DS. Today I finally got my assignment done, solved the last task. And guess what… https://t.co/6nyLkA5wID","Day 51 of #66DaysOfData by @KenJee_DS. Today I finally got my assignment done, solved the last task. And guess what? They uploaded a new one the day before yesterday. Do guys, who study at MIPT ever sleep?",0,1
1319043490194591744,321527057,gmj_ds,Wed Oct 21 22:30:49 +0000 2020,"Day 50 of #66daysofdata - Today I studied feature scaling, which can be a crucial step when preparing your data for… https://t.co/Srx7Wom7yy","Day 50 of #66daysofdata - Today I studied feature scaling, which can be a crucial step when preparing your data for modeling. I really enjoyed the below thread by @svpino on the subject. Santiago is an essential follow for anyone studying machine learning!
https://t.co/f8Dc1fcgId",1,8
1319043377929879553,1301630535551381506,Tayiablytics,Wed Oct 21 22:30:22 +0000 2020,"Day 49 of #66daysofdata 
Didn't get the most done today but learnt about the simple perception model, how it can be… https://t.co/8ajvODJ2vw","Day 49 of #66daysofdata 
Didn't get the most done today but learnt about the simple perception model, how it can be expanded to create neural networks and a bit about activation functions 🧠",0,2
1319041613818187777,2225243816,risser_l,Wed Oct 21 22:23:21 +0000 2020,"Day 51 #66daysofdata
I studied AWS services and Airflow
I did an interview for big data engineer position",None,0,1
1319039629602005002,1299751299433496576,lukaszschab,Wed Oct 21 22:15:28 +0000 2020,Day 51:  have read 22 Statistics Questions to Prepare for Data Science Interviews https://t.co/KnYOQDEJmB… https://t.co/h5kLVnyivf,Day 51:  have read 22 Statistics Questions to Prepare for Data Science Interviews https://t.co/KnYOQDEJmB #66daysofdata #datascience https://t.co/pYJdtxS3Bv,1,5
1319031960862425088,1008778640,Alepipi78,Wed Oct 21 21:45:00 +0000 2020,"Day 48 #66daysofdata 

-Reviewed Python manipulation with Pandas
-I plan to review Python coding skills for Data Sc… https://t.co/IHuxV1xB0L","Day 48 #66daysofdata 

-Reviewed Python manipulation with Pandas
-I plan to review Python coding skills for Data Science and then start project in Kaggle.",1,1
1319025001920663554,1300492664308146176,MarkusM99098101,Wed Oct 21 21:17:21 +0000 2020,"Day 48 of #66daysofdata:  day 3 of the pre math course was all about functions (linear, quadratic, power etc.). Aft… https://t.co/vNiz9PnV26","Day 48 of #66daysofdata:  day 3 of the pre math course was all about functions (linear, quadratic, power etc.). After that I worked a bit on my twitter project. Downloaded the data (for the last 7 days), saved it and looked into which sql database to use for longterm storage.",0,9
1319013450278981633,1300469935760650240,JennAckerman3,Wed Oct 21 20:31:27 +0000 2020,"Day 50/51 of #66daysofdata:

Got another Certificate and Guided Project under my belt.

Not stopping there today as… https://t.co/qUUNeiq1OI","Day 50/51 of #66daysofdata:

Got another Certificate and Guided Project under my belt.

Not stopping there today as I want to continue onto Data Visualization, but I wanted to show my productivity and motivation paying off! https://t.co/kGqZSE3C32",1,2
1319006182401560582,1039882181106126848,_stan_leigh,Wed Oct 21 20:02:34 +0000 2020,Day 51: Did exercises on Support Vector Machines. #66daysofdata,None,0,2
1319006040889921539,926528222677827584,gonzalezjulvez,Wed Oct 21 20:02:00 +0000 2020,"Día 2-3 of #66daysofdata

- Leer la documentación de la librería Pyspark SQL.
- Resolver práctica Power-Plant donde… https://t.co/rrerVYfS1T","Día 2-3 of #66daysofdata

- Leer la documentación de la librería Pyspark SQL.
- Resolver práctica Power-Plant donde se pone en practica la librería ademas de Pyspark machine learning.",0,3
1318988406391775235,1302704071837704197,KOrfanakis,Wed Oct 21 18:51:56 +0000 2020,"Day 43 of #66daysofdata 
I finally completed my analysis for the #Titanic competition! I will ignore the notebook f… https://t.co/Uqqfl5PoMW","Day 43 of #66daysofdata 
I finally completed my analysis for the #Titanic competition! I will ignore the notebook for a few days before giving it a final look (to fix typos, add comments, improve grammar etc.) https://t.co/8C1WRZ9ugG",0,24
1318988130184122369,2562318241,NeemaMV,Wed Oct 21 18:50:50 +0000 2020,"Day 50 of #66daysofdata #DataScience
Completed second draft of dashboard with company color code. 
Day 51 
A slow d… https://t.co/xpxqJcOWAo","Day 50 of #66daysofdata #DataScience
Completed second draft of dashboard with company color code. 
Day 51 
A slow day, just watched latest video of Andreas Kretz on ""Problems of job description in Data Science""",1,5
1318987506352902145,159043283,paula_ai_,Wed Oct 21 18:48:21 +0000 2020,"Day 48, 49 and 50 of #66daysofdata

- I did more lessons of the pyimagesearch course. 
- I'm loving computer vision… https://t.co/XQtUULObki","Day 48, 49 and 50 of #66daysofdata

- I did more lessons of the pyimagesearch course. 
- I'm loving computer vision and Adrian's tutorials so far.",0,13
1318982643413741568,1291759532520034304,SumitShetty19,Wed Oct 21 18:29:02 +0000 2020,Day 36 of #66daysofdata initiative! Continuing to work upon the data visualization part on some of the datasets and… https://t.co/TbMAvvnqBS,Day 36 of #66daysofdata initiative! Continuing to work upon the data visualization part on some of the datasets and also looking up to learn some excel visualization skills.,0,10
1318982639714525185,1300521724274974723,antgobar,Wed Oct 21 18:29:01 +0000 2020,"Day 51 of #66daysofdata - covering the chain rule, used to compute the behaviour of many ""chained"" functions e.g. b… https://t.co/ajyVcLxWqm","Day 51 of #66daysofdata - covering the chain rule, used to compute the behaviour of many ""chained"" functions e.g. backpropagation! Who knew high school maths underpins many aspects of #MachineLearning and #NeuralNetworks!
#DataScience https://t.co/SB1jkycrCB",1,4
1318979546885009408,1164170904701734912,dumitruxx,Wed Oct 21 18:16:44 +0000 2020,"Day 51 of #66DaysOfData! 

 I've found a GREAT notebook about the ""Housing Prices Competition for Kaggle Learn User… https://t.co/1kkImcMx42","Day 51 of #66DaysOfData! 

 I've found a GREAT notebook about the ""Housing Prices Competition for Kaggle Learn Users"". So today I'll check the data part from it.

https://t.co/ht5Tn3nsh3

#MachineLearning #DataScience #AI #Kaggle",3,12
1318976555163398144,1059790562587492357,AvinShah_,Wed Oct 21 18:04:50 +0000 2020,"Day 50-51 of #66daysofdata with @KenJee_DS 

Continued with Riiid! Answer Correctness Prediction Kaggle competition.",None,0,7
1318973293450338305,1159830350102781953,KenJee_DS,Wed Oct 21 17:51:53 +0000 2020,"Day 51 of the #66DaysOfData! 

Hopefully the last day I spend on github! Who would have thought it would be so hard… https://t.co/xmH075OioK","Day 51 of the #66DaysOfData! 

Hopefully the last day I spend on github! Who would have thought it would be so hard to try to get an overview of it condensed into a video!",0,35
1318971183899930630,1270361837956141056,Mohammed_Azeem_,Wed Oct 21 17:43:30 +0000 2020,"Day 44  #66DaysOfData with @KenJee_DS
- Learnt to manage data in AzureML SDK hands-on in Azure lab.
- Applied for f… https://t.co/aAIIFFw8dh","Day 44  #66DaysOfData with @KenJee_DS
- Learnt to manage data in AzureML SDK hands-on in Azure lab.
- Applied for few opportunities in DS field.🤞hope for the best.
- Read few articles on Medium
https://t.co/ZRCECpEcvD

https://t.co/WFoghWM3QF

#MachineLearning #DataScience",0,2
1318964988128579584,1299934585208229888,IamSahilNishad,Wed Oct 21 17:18:53 +0000 2020,"🗓️Day 51 of #66daysofdata with @KenJee_DS

- studied about limitations of  precision metric &amp; how its result can so… https://t.co/3SwMyF79Os","🗓️Day 51 of #66daysofdata with @KenJee_DS

- studied about limitations of  precision metric &amp; how its result can sometimes be misleading

- interpreting confusion matrix &amp; calc. TPR, TNR, FPR &amp; FNR from it

- precision, recall &amp; F1-score",0,3
1318962598235209733,1169311344316882945,AdarrabYoussef,Wed Oct 21 17:09:23 +0000 2020,"#66daysofdata Day 27 : I'm performing EDA on the Drug MoA competition dataset on Kaggle, I'll look for a guide on t… https://t.co/lsTH738S2t","#66daysofdata Day 27 : I'm performing EDA on the Drug MoA competition dataset on Kaggle, I'll look for a guide on the internet then I'll apply the same methodology, if someone has a walkthrough on how to do EDA I'll gladly take !",0,4
1318958454954987521,1300432246432768001,DaedalusDream,Wed Oct 21 16:52:55 +0000 2020,"day 50-51: was away from internet for some time, which did me a ton of good ... and made me realized I forgot to tr… https://t.co/a3BXhtDbQG","day 50-51: was away from internet for some time, which did me a ton of good ... and made me realized I forgot to try Data Augment on NLP 😅 I did modicum of progress on the 'location' part, but ... 
#66daysofdata",0,3
1318954794690564101,822280007502295041,_paulo_lopez_,Wed Oct 21 16:38:22 +0000 2020,"Day 49 of #66daysofdata 
🔸Started working on a side project using TF and Sklearn.  Want to check which package perf… https://t.co/kVvhJG3E6R","Day 49 of #66daysofdata 
🔸Started working on a side project using TF and Sklearn.  Want to check which package performs better in a simple LogReg model. (Testing)
🔸Enjoying  *⃣Learning AI together*⃣ channel: https://t.co/mOuDDZrGnP
🔸Watched a video https://t.co/AC8zDh0R6J",0,15
1318953932064919553,1299734106587107329,SatwikShankar,Wed Oct 21 16:34:57 +0000 2020,Day 47 of #66daysofdata Started Tableau advanced course on Udemy,None,0,12
1318950926921576448,19448058,paulapivat,Wed Oct 21 16:23:00 +0000 2020,"Day 45 cont:

Set up virtual env to work thru @joelgrus' Data Science from Scratch. 
- learned it was good practice… https://t.co/tQnnKfKWdz","Day 45 cont:

Set up virtual env to work thru @joelgrus' Data Science from Scratch. 
- learned it was good practice to always work in a virtual environment and never use 'base' 🐍 installation
- followed ch2 and had relatively painless installation process 👇

#66daysofdata https://t.co/w6n5YFuALT",0,1
1318932039211548672,14696554,danielahmed,Wed Oct 21 15:07:57 +0000 2020,Day 40 of #66DaysOfData. Finding out how awesome Generative Adversarial Networks are...,None,0,10
1318923539144126465,872139589850460160,E_M_M_A_B_O_T,Wed Oct 21 14:34:10 +0000 2020,"Day 50: #66daysofdata 
Reviewing benefits and utilities of data science and E.M.M.A. in the financial world.",None,0,1
1318913602766532608,1188798821024722945,HanReha11033925,Wed Oct 21 13:54:41 +0000 2020,"Day 50: #66daysofdata 
Reviewing benefits and utilities of data science and machine learning in the financial world.",None,3,3
1318910960313102340,1300541186864590848,trainandtest,Wed Oct 21 13:44:11 +0000 2020,"#DailyRead Hyper parameters of Decision Trees explained with Visualisations. Must read! 

#MachineLearning #Data… https://t.co/ArndIQvwMa","#DailyRead Hyper parameters of Decision Trees explained with Visualisations. Must read! 

#MachineLearning #Data #DataScience #66daysofdata #100DaysOfCode #100DaysOfMLCode 

https://t.co/Jbxp58hFsT",1,5
1318908021519667201,2408550806,parthrajauria,Wed Oct 21 13:32:31 +0000 2020,"Day 49 of #66daysofdata!
Worked on Kaggle Competition and annotating images. @KenJee_DS",None,0,5
1318907726647447555,2149586883,vperez2000,Wed Oct 21 13:31:20 +0000 2020,"#Dia51 de #66daysofdata por @KenJee_DS
Aprendiendo acerca de Machine Learning pipelines y trabajando en mi pequeño… https://t.co/4Xqh4O3AE1","#Dia51 de #66daysofdata por @KenJee_DS
Aprendiendo acerca de Machine Learning pipelines y trabajando en mi pequeño proyecto 😃
“The goal for ML is simple: ‘ Make faster and better predictions’” — Shashanka M https://t.co/bxHCtsjtvu",0,2
1318907725657550849,2149586883,vperez2000,Wed Oct 21 13:31:20 +0000 2020,"#Day51 of #66daysofdata by @KenJee_DS
Learning about Machine Learning pipelines and keep working in my little proje… https://t.co/33znUfTa5U","#Day51 of #66daysofdata by @KenJee_DS
Learning about Machine Learning pipelines and keep working in my little project 😃
“The goal for ML is simple: ‘ Make faster and better predictions’” — Shashanka M https://t.co/bxHCtsjtvu",0,2
1318907392365490179,26812799,Siliceo,Wed Oct 21 13:30:01 +0000 2020,"Day 2 - #66DaysOfData 
Reviewed - The Forrester Wave(TM): Notebook-Based Predictive Analytics And Machine Learning, Q3 2020",None,0,2
1318904086264098818,1276070101196795904,thinam_,Wed Oct 21 13:16:52 +0000 2020,"Day 48 of #66DaysOfData! with @KenJee_DS 
I have presented the simple Implementation of Training GRU Model using Tr… https://t.co/zNqWZ3Lmhg","Day 48 of #66DaysOfData! with @KenJee_DS 
I have presented the simple Implementation of Training GRU Model using Trax here in the Snapshot. Trax is good for Implementing new state of the Art Algorithms like Transformers and BERT. It is actively maintained by Google Brain Team. https://t.co/8L4Achm9gA",0,4
1318898070654889984,1262624101983633408,erkushagra_,Wed Oct 21 12:52:58 +0000 2020,day-50 and day-51 of #66daysofdata finally done with my IPL data analysis project now it's your turn to have a look… https://t.co/CVWsvnf9qZ,"day-50 and day-51 of #66daysofdata finally done with my IPL data analysis project now it's your turn to have a look at my work notebook given below...#IPLdataset #DataAnalytics 

https://t.co/06xzgDMI7t",0,1
1318893099024896005,1275841444310286339,danielleboccell,Wed Oct 21 12:33:13 +0000 2020,"17/66

I am reading about #DL with #PyTorch and the memory allocation structure of a tensor is highlighting just ho… https://t.co/xkBLd8phTF","17/66

I am reading about #DL with #PyTorch and the memory allocation structure of a tensor is highlighting just how important an understanding of #CS is for #DataScience. 

#66daysofdata",1,4
1318887453378318341,1309718985986899971,2020codechalle1,Wed Oct 21 12:10:47 +0000 2020,day 11 Today I spent hours to prepare and polish my resume since I find a job I am passionate about. #66daysofdata  #DataScientist,None,0,1
1318885972319166465,1299889188246966272,EdLearningML,Wed Oct 21 12:04:54 +0000 2020,Day 51 - Learnt about segmenting training/test datasets using StratifiedShuffleSplit from sklearn. #66daysofdata,None,0,1
1318868356477423618,711846986702573568,HugoBoia,Wed Oct 21 10:54:54 +0000 2020,"Day 50 of #66daysofdata
-Kept going on Kaggle's Micro Course on Feature Engineering.
-Started chapter 11 of Naked Statistics.",None,0,12
1318847514200604672,1303725429132464128,rampand25356222,Wed Oct 21 09:32:05 +0000 2020,"Day 34,35 of #66daysofdata. Been busy with office work as a major deployment is coming soona. Could not read any th… https://t.co/5Ww4QvPS7O","Day 34,35 of #66daysofdata. Been busy with office work as a major deployment is coming soona. Could not read any thing in particular. Just went through 3 kaggle solutions for SF-Crime competition.",0,6
1318847247166132230,1302396348931756032,DeeDanner_DS,Wed Oct 21 09:31:01 +0000 2020,"Day 44 of #66daysofdata

I got lost in a thousand rabbit holes today. It was crazy.

I did get a chance to continue… https://t.co/pGS8w0cEXb","Day 44 of #66daysofdata

I got lost in a thousand rabbit holes today. It was crazy.

I did get a chance to continue with week 5 of the Python course.

#BetterThanYesterday",0,3
1318832251077939200,19448058,paulapivat,Wed Oct 21 08:31:26 +0000 2020,"Day 45:

I recap the past 44 days of my #66daysofdata

Details here: https://t.co/TFwRFDlXiy",None,0,2
1318818387309441024,53420382,SaumyaPatel,Wed Oct 21 07:36:20 +0000 2020,"Wonderfull Ted talk🤖
#javascriptdeveloper #javascript #100DaysOfCode
#CodeNewbie #Python #Data
#66daysofdata… https://t.co/eLeWimN4Lp","Wonderfull Ted talk🤖
#javascriptdeveloper #javascript #100DaysOfCode
#CodeNewbie #Python #Data
#66daysofdata #DataScience #ArtificialIntelligence
#Azure #Android #CodeNewbie
Raffaello D'Andrea: The astounding athletic power of quadcopters https://t.co/9WO8HroArE",0,1
1318803976557572096,53420382,SaumyaPatel,Wed Oct 21 06:39:04 +0000 2020,"#javascriptdeveloper #javascript #100DaysOfCode
#CodeNewbie #Python #Data
#66daysofdata #DataScience… https://t.co/enooKA3iWx","#javascriptdeveloper #javascript #100DaysOfCode
#CodeNewbie #Python #Data
#66daysofdata #DataScience #ArtificialIntelligence
#Azure #Android #CodeNewbie https://t.co/sS7vx0VwM6",2,1
1318795907186462720,1108597836755755009,maisdev,Wed Oct 21 06:07:00 +0000 2020,"Scanned my previous notes on python. Previously, when I started my machine learning journey, not surprisingly I sel… https://t.co/7L2VAPYKpr","Scanned my previous notes on python. Previously, when I started my machine learning journey, not surprisingly I selected python for my coding language. Though coursera course uses octave (which is ok) I plan to advance in python. D1 #100DaysOfMLCode D51 #66daysofdata",3,5
1318787518238740481,1247769181002403841,ahanawrites,Wed Oct 21 05:33:40 +0000 2020,"Day 50 of #66daysofdata: In learning rate schedules, decay parameters have to be defined in advance, optimal values… https://t.co/N8KNnAjZ7z","Day 50 of #66daysofdata: In learning rate schedules, decay parameters have to be defined in advance, optimal values for which may vary greatly depending on the model or the problem. A solution is to use adaptive learning rate methods like Adagrad, Adadelta, RMSprop and Adam.",0,2
1318785391823040512,1301025989359788033,AMuktineni,Wed Oct 21 05:25:13 +0000 2020,"Day 49 of #66daysofdata
@KenJee_DS
Completed Chapter 1 of Exploratory Data Analysis in Python @DataCamp by @AllenDowney",None,0,16
1318778901380755457,1020411134,matthewjgroff,Wed Oct 21 04:59:26 +0000 2020,Im going to join #66daysofdata and have some fun with the NFL's Big Data Bowl this year. Came across @KenJee_DS's v… https://t.co/yZunzJF1ym,Im going to join #66daysofdata and have some fun with the NFL's Big Data Bowl this year. Came across @KenJee_DS's video at the same time the kaggle competition started and figured it's good public accountability.  Here's day 1:     1/,0,5
1318776958575169536,1291114285507186690,jaimedatalatte,Wed Oct 21 04:51:43 +0000 2020,"D48 #66DaysofData 
- Started working in a new dataset. Did some cleaning and merges.",None,0,13
1318774068393299973,1230211224337432576,aaronpetryio,Wed Oct 21 04:40:14 +0000 2020,"Day 50 of #66DaysOfData:
- Some SQL practice on @hackerrank 

A little too busy with the day job today, so not as much data time.",None,0,7
1318773873270231040,1316026606880604161,isaac_sarver,Wed Oct 21 04:39:27 +0000 2020,"Day 7 and 8 of #66daysofdata. Finished scanned form extraction code, spent more time on the Coursera Linear Algebra… https://t.co/LVTIsLCcVM","Day 7 and 8 of #66daysofdata. Finished scanned form extraction code, spent more time on the Coursera Linear Algebra course and reading about transformer neural networks!",0,8
1318771264908152834,1301208059486842882,ceeezthedata,Wed Oct 21 04:29:05 +0000 2020,"🗓 Day 49 of #66daysofdata 

I created an interactive resume within @tableau by importing data from an Excel spread… https://t.co/h0VOLHq62R","🗓 Day 49 of #66daysofdata 

I created an interactive resume within @tableau by importing data from an Excel spread sheet. Afterwards manipulating the data to create a Gantt chart and a couple bar charts to display my skills, interests, and work experience.",0,2
1318770875085299733,1290013787819593735,math3mantic_,Wed Oct 21 04:27:32 +0000 2020,"Day 49 of #66daysofdata: I am not sure if the CNN course added recently, but it turns out Kaggle has 16 courses now… https://t.co/pYRyXO4Al1","Day 49 of #66daysofdata: I am not sure if the CNN course added recently, but it turns out Kaggle has 16 courses now. It was a very busy day with 3-hour Calculus II proctoring and a class but I manage to start Kaggle's Computer Vision (using CNN) mini-course by @ryanpholbrook.",0,3
1318769576763478016,1300541186864590848,trainandtest,Wed Oct 21 04:22:23 +0000 2020,"#QuestionOfTheDay Is competitive programming needed for Data Science? 

#MachineLearning #Data #DataScience… https://t.co/YMDxuyTZqK","#QuestionOfTheDay Is competitive programming needed for Data Science? 

#MachineLearning #Data #DataScience #66daysofdata #100DaysOfCode #100DaysOfMLCode",8,7
1318769207920586752,1206593820139245569,KhushbooRPatel,Wed Oct 21 04:20:55 +0000 2020,15/66: I finished 1 1/2 chapter .. I can feel the course ending already .. intermediate ML  here I come for your ce… https://t.co/oxygeRZa5b,15/66: I finished 1 1/2 chapter .. I can feel the course ending already .. intermediate ML  here I come for your certification #66daysofdata https://t.co/5qm6PXHdyg,0,1
1318768750070411264,1262564081699086341,ImportData1,Wed Oct 21 04:19:06 +0000 2020,"📅Day 51 of #66daysofdata

#TableauTuesday

Worked on 2 tutorials of #tableau training on #LinkedIn learning.
-Displ… https://t.co/ZPVYRYlTZ6","📅Day 51 of #66daysofdata

#TableauTuesday

Worked on 2 tutorials of #tableau training on #LinkedIn learning.
-Display the data underlying a workbook
- Add, duplicate, and rename worksheets

https://t.co/PiA2941kdR

#DataScience #Data #Analytics #DataVisualization #ImportData",1,1
