tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1349682465762402305,1104985267,GeBakaev,Thu Jan 14 11:39:10 +0000 2021,"#66daysofdata Day 9,10: Cleaning the code and reading about visualization techniques. A bit late of a tweet.",0,0
1349668737255829505,1327577395776299008,jwfaureDS,Thu Jan 14 10:44:37 +0000 2021,"Day 9 of #66DaysOfData

#NBA player popularity based on google searches.

Not too happy with the outcome of today's viz, if anyone can help remove the white borders? Found grid.arrange() a little clunky, any suggested alternatives, I'm all ears.

#rstats #dataviz #datascience https://t.co/5N1Y1vRkhx",3,1
1349655080589426688,285723440,geekanvesh,Thu Jan 14 09:50:21 +0000 2021,"Day 10 of #round2 #66daysofdata 
Took overview of tools and technologies to be used in end to end #datascience pipeline on @coursera @IBM #datascience course",0,2
1349632482182897665,324583975,georgekanellos,Thu Jan 14 08:20:33 +0000 2021,"Day 4 of #66daysofdata by @KenJee_DS

Slow day, created a simple linear layer of a NN, a sigmoid activation, loss function and weight updating process",0,1
1349627348484644864,26636853,xtinachen,Thu Jan 14 08:00:09 +0000 2021,"#66daysofdata
1️⃣0️⃣
• wrote essay for experiments/causality course
• watched modules, more R practice 
• read chapter 2 of field experiments
• read @KenJee_DS's article ""from dunce to life long student"". 
°° TLDR: growth mindset, small goals, learn what you need and teach it!",0,1
1349625170223222787,2212129783,sam_jwalsh,Thu Jan 14 07:51:30 +0000 2021,"#66daysofdata 
Day 57
-today I continued writing my piece on FIP project.

Writing about my work has been really useful to help me understand the weaknesses in my knowledge. 

I'm planning to do a 66 day writing challenge once I complete this one.",0,0
1349620346320785408,1308365362598215680,maszanski,Thu Jan 14 07:32:19 +0000 2021,"Day 22 of #66daysofdata 
Today is a hard day! So,  simultaneously with my #ML course I’m taking a series of articles from #ODS It’s a majestic way to consolidate your knowledge after watching a few videos on various topics. Also I have to do exercises from my statistics book. https://t.co/C4C0T3Tia7",1,0
1349610949540507649,1253131873133441024,jdiazin,Thu Jan 14 06:54:59 +0000 2021,"I'm taking my time to understand this notebook, not only the coding part 🤓 but also the data analysis involved. 🤯🤯

https://t.co/GR13j3CNhG

Days 11, 12, 13

#66daysofdata #100DaysOfCode",3,1
1349607952013946880,1291489501844393984,_dominiquejames,Thu Jan 14 06:43:04 +0000 2021,"(edited) DAY 10 #66daysofdata

Was able to read about requests and responses. I understand some of it, but if anyone has a graphic or diagram of this process, I’d appreciate a visual. 🙏

🤙🔥💻

#Python 
#_dominiquejames
#100DaysofCode #DEVCommunity",2,2
1349606804754321412,1343241424574148609,JordanDarbs,Thu Jan 14 06:38:31 +0000 2021,"Day 13 of #66daysofdata with @KenJee_DS...
Busy day with other obligations. Was able to complete a couple lessons in the Pandas Kaggle course.",0,3
1349603287834587139,1346312420780752896,Comet_Miller,Thu Jan 14 06:24:32 +0000 2021,"Day 9 of #66DaysOfData 

Statistics:
Got to page 45 in ISL

Programming:
Began TidyX #6; 🙏🏽 to @tidy_explained for all the great screencasts

Personal Project:
Still have issues with the shiny app deployment..so moving on for now to give fresh eyes later; began per point analysis",0,0
1349600592625192961,1329313525974532097,AyubRasool14,Thu Jan 14 06:13:50 +0000 2021,"Day 16/66: decided to active recall what I have learned in the last 15 days. Also, brushed up on what I missed out during my active recall. I feel my knowledge on data science is getting better. Btw, I missed out 1 day of studying. #66daysofdata",0,0
1349598364078366726,1290492042313781248,anferben,Thu Jan 14 06:04:58 +0000 2021,Day 10 - I did some slices to get a subset with the observations I need and then worked with them to answer some interesting questions. #66DaysOfData,0,0
1349596106037014528,397272525,shatandv,Thu Jan 14 05:56:00 +0000 2021,"Plan for Day 11 of #66DaysOfData!
- Complete the last 3 units of the @kaggle Advanced SQL micro-course,
- Learn about Jenkins CI (not DS, but used for deployment),
- Do 1 @hackerrank Python and SQL problem.

Let's go!
(Hopefully today I can do what I missed yesterday!)",0,0
1349595745121398785,397272525,shatandv,Thu Jan 14 05:54:34 +0000 2021,"Day 10 of #66DaysOfData summary:
- Completed only the 1st unit of the @kaggle Advanced SQL micro-course,
- Didn't learn about Jenkins CI,
- Didn't do @hackerrank,
- Spent 5 hours trying to successfully put a web scraper into production,
- Did my Statistics homework.",0,0
1349587103382835207,1230211224337432576,aaronpetryio,Thu Jan 14 05:20:14 +0000 2021,"Day 10 of #66DaysOfData:
- More python practice on @codewars 
- Began 'Python Data Science Toolbox Part 1' on @DataCamp 
- Started to look at the data for the #vizforsocialgood project for @FFLuxembourg",2,3
1349585084005773313,2849898524,TawareShrutee,Thu Jan 14 05:12:12 +0000 2021,"Day 9 of #66daysofdata by @KenJee_DS 

-Continued working on Linear Regression model
-Solved some stat examples
#DataScience #Python",4,4
1349583726062174212,1159830350102781953,KenJee_DS,Thu Jan 14 05:06:49 +0000 2021,"Day 10 of the #66DaysOfData Round 2! 

Long day today. I wrote some helper functions to help me scale the dropdown graphs that I had been making for my @kaggle developer survey project.

Still have to do more work tonight to complete that analysis! https://t.co/volVf1wYrf",0,12
1349582660667121667,1335640386111496193,DataSciFun,Thu Jan 14 05:02:34 +0000 2021,"Day 13 of #66daysofdata It was a recursion kind of day, more reading than doing, but full of learning =]",0,3
1349581766835789824,1314260335684182016,adriantweeted,Thu Jan 14 04:59:01 +0000 2021,"Day 4 of #66daysofdata :

I watch the paired bar chart video for the one chart at a time series!

https://t.co/KARunjiRXI",0,1
1349579261972148224,1267805283511750660,Binal_BP,Thu Jan 14 04:49:04 +0000 2021,"Day 9: #66daysofdata 

Reviewed and revised some Database Management System videos. I wanted to refresh some concepts that I studied at school.",0,3
1349576799630536706,722533518,nelotsak,Thu Jan 14 04:39:17 +0000 2021,"#66daysofdata day 7:
Reviewed the Data warehouse project on Redshift &amp; commited updates to make a template for an end-end ETL connection on cloud; goal to enhance readability and reproduceability with Docstrings specified by PEP 257 guidelines: 
@KenJee_DS 
#DataScience",0,3
1349575890318057472,1344041087384637441,maxedataille,Thu Jan 14 04:35:40 +0000 2021,Day 10 of #66daysofdata Went on to review K Means Clustering and NLP with Python,1,2
1349571794114646018,784839510303453185,tthoraldson,Thu Jan 14 04:19:24 +0000 2021,Day 13/66 of #66daysofdata: Today I mostly focused on coming up with a plan for the rest of this challenge. I want to focus on a few specific courses and have a solid takeaway by day 66.,0,2
1349568936354979843,1335423731645222912,lepeter93,Thu Jan 14 04:08:02 +0000 2021,"Day 10 of #66daysofdata:
Started a bit of Matrix factorization part of project. Watched K-means clustering and k nearest neighbor videos from Statquest to review concepts.",0,1
1349568883527733249,14093270,nbinowski,Thu Jan 14 04:07:50 +0000 2021,Day 10 of #66daysofdata a journey to learn and practice data science for 66 days. Today it was more Intel AI training in Azure ML Studio.  No code AI. How great! Now I need to learn more about the models. Good thing I have 56 more days @KenJee_DS @CCM_edu #ai  #nocode,3,6
1349568603025076225,872880426515259393,jeffmli,Thu Jan 14 04:06:43 +0000 2021,"Day 10 #66daysofdata

I tried reading the Apache Beam documentation, but I had no idea what was going on and got a bit bored.

So I moved onto next on my list: causal inference. 

Here's what I learned 👇",0,4
1349563399731097600,1208077315747528704,SiphuLangeni,Thu Jan 14 03:46:02 +0000 2021,"Day 13 Your secrets are yours! Keep them that way. Don’t push them to public repos. Easier to do than you might think... Don’t ask me how I know. How do you manage them? Config files? Environment variables? Encryption?

#100DaysOfData #66DaysOfData #VersionControl",1,1
1349560528000217090,935615163457310722,stse_17,Thu Jan 14 03:34:38 +0000 2021,Day 43 of #66daysofdata: ✓.,0,0
1349559316559364098,1345140315569717251,DataDraz,Thu Jan 14 03:29:49 +0000 2021,Day 13 of #66daysofdata - Back to 'Data Visualization' from Business Analytics #Nanodegree #udacity,0,0
1349555480515891200,1310356801909522433,_shreejaya,Thu Jan 14 03:14:34 +0000 2021,"Day 9 of #66daysofdata by @KenJee_DS
 
Learnt about Streamlit today. https://t.co/bQtsBuzfF2
YT videos and @TDataScience blogs were most helpful. Honestly, this seems sooo much easier than Flask! Eager to try it out :)",0,4
1349555201808748548,2149586883,vperez2000,Thu Jan 14 03:13:28 +0000 2021,"#66daysofdata #Round2 #Day1
#10:  https://t.co/zXF03lrHdQ

It’s kind of odd this video has few views; very good tips for people who try to land a job in DS. 
Seems it’s very helpful to showcase the knowledge in projects and be the most networking person in the world! 
@KenJee_DS",0,2
1349552825416769538,1346113400229793793,Rebecca47935807,Thu Jan 14 03:04:01 +0000 2021,"#66daysofdata 
Day 10
Today I imported csv file to Python from Kaggle challenge that I'm planning to complete, and explored the data. As it the ask for this challenge is to have visualization part, I also spent some time on learning more about Python visualization (matplotlib)",1,2
1349550482663084032,1342015716535508994,iamsalihmansoor,Thu Jan 14 02:54:43 +0000 2021,"Day 15:

✔️ Started Week 2 of Andrew Ng's ML course
✔️Learnt the basics of multivariate regression

@KenJee_DS #66daysofdata",0,1
1349548629623713792,4769857642,louis__simpson,Thu Jan 14 02:47:21 +0000 2021,"Day 9 of #66DaysOfData enrolled in Intro to Python Development on @acloudguru - I want to solidify my Python foundation a little more, one hour of lessons tonight. #DataScience #MachineLearning #AI",0,0
1349547759158910977,1550112745,DebdutiS,Thu Jan 14 02:43:53 +0000 2021,"Day 6 of #66daysofdata.  Busy day today,so could only do a bit of watching a Power BI video. More fruitful day tomorrow I hope.",0,0
1349546481598955520,3023431117,tibi01993,Thu Jan 14 02:38:49 +0000 2021,"Day 8: Get started with Logistic Regression
Installing @streamlit on my raspberry to demo the projects
#66daysofdata",0,0
1349541666638737410,1348801775332192256,cnz03161541,Thu Jan 14 02:19:41 +0000 2021,"#66daysofdata 
Day3

1. continue ggplot2 learning
2. recall statistic knowdge",0,1
1349537938166616065,952415180746407937,ChicoProgramado,Thu Jan 14 02:04:52 +0000 2021,"Day 6 of #66DaysOfData by @KenJee_DS 

Today I read the second half of chapter 3 of the SQL Cookbook, 2nd Edition. This chapter thoroughly explained the different use cases when working with JOINS.",0,3
1349535787143065600,1291114285507186690,jaimedatalatte,Thu Jan 14 01:56:19 +0000 2021,"D10. #66DaysofData 

Came across clustering algorithms:
- k-means
- agglomerative clustering
- DBSCAN

Done with the theory this week 💆‍♂️",0,7
1349529437142978565,1166084495101087747,EricZho41317161,Thu Jan 14 01:31:05 +0000 2021,"Day 11 of #66daysofdata. Worked on solving probability questions/applications of the theory, and some Leetcode again to hammer in some Python syntax.",0,1
1349527989411831813,1346542034178465792,nbuitragob,Thu Jan 14 01:25:20 +0000 2021,"Day 5 of #66DaysOfData

I separated categorical variables and numerical variables. Fill NaN values, one hot encode and ordinal encode, then googling one error I found out that using Pipeline and ColumnTransform makes everything much easier 😅.

I've learned something new today",0,1
1349527413319897089,95620001,FirstKraken,Thu Jan 14 01:23:02 +0000 2021,Days 12/13 #66DaysofData. Yesterday wasn't anything specific to development but instead looked up data-specific jobs and charted what things to work on. Today was a little bit more work in R on rules governing math of matrices of different sizes,0,1
1349518333389975554,284384756,Jdwest22,Thu Jan 14 00:46:58 +0000 2021,A little more Mimo Python and some work for my Intermediate Java course. #66daysofdata,0,1
1349513987696832517,1262838138948517888,KasimSegun,Thu Jan 14 00:29:42 +0000 2021,"Day 10 of #66daysofdata 
I worked on adding constraints to my columns in SQL.",0,2
1349504723246841859,3432128877,Coach_Raz26,Wed Jan 13 23:52:53 +0000 2021,"Going to partake in the #66DaysOfData by highlighting some of our student-athletes and technology they use to improve performance &amp; remain resilient! 
I will also highlight projects our interns &amp; myself work on. Will also highlight new topics or skill sets!
#BlueHens 💪🤓📊📈",0,13
