tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1342758811862323201,2212129783,sam_jwalsh,Sat Dec 26 09:07:02 +0000 2020,"#66daysofdata
Day 39:
-Revised a function I created a while ago that outputs a batter's SwStr% zone plot with respect to pitcher-handedness and pitch type (fastballs, offspeed, breaking).
-Needs some work, but here are some examples: https://t.co/H6ZReediAE",0,0
1342739458840547328,1308365362598215680,maszanski,Sat Dec 26 07:50:08 +0000 2020,Day 3 of #66daysofdata https://t.co/PF4xMk6mRB,0,0
1342734758682320902,2588345408,paulr_rohan,Sat Dec 26 07:31:27 +0000 2020,"Harvard just released for free their new #MachineLearning  course. 

https://t.co/ksXgV2DPtX

#DataScience #100DaysOfMLCode #Python #DataScientist #66daysofdata #Statistics   #programming #ArtificialIntelligence #Data #DataAnalytics #maths #DeepLearning #pythonlearning",15,5
1342688940306833409,45938414,KiInoue,Sat Dec 26 04:29:23 +0000 2020,Day62 of #66DaysOfData: practice building an ANN with Tensorflow in @GoogleColab. 🐍,0,0
1342613882913910784,1320782511748927489,NoahHorsleyDS,Fri Dec 25 23:31:08 +0000 2020,"Today I read more about a topic I was already quite familiar with: replication in science. Making version control and programming notebooks standard practice could improve reproducibility of analysis.

Day 57 of #66daysofdata 
Days missed: 4",0,3
1342588916105437187,935615163457310722,stsewang17,Fri Dec 25 21:51:56 +0000 2020,Day 24 of #66daysofdata: ✓.,0,0
1342539867964592128,1159830350102781953,KenJee_DS,Fri Dec 25 18:37:02 +0000 2020,@AmazingGrace_D Technically I am with my leaderboard! Will also be doing quite a few with the #66daysofdata starting up again Jan 4!,0,0
1342524692092002304,19448058,paulapivat,Fri Dec 25 17:36:44 +0000 2020,"Day 31: #66daysofdata

- ✍️ jotting some notes down on Gradient Descent; work-in-progress

https://t.co/c8Nz72HSjM",0,1
1342462873281331200,1199473474202406912,SadounMohammad,Fri Dec 25 13:31:05 +0000 2020,"Day 20 of #66daysofdata 

Today I worked on Ch 10 through this chapter I pass to strings with string, through this chapter I understood multi ways that I can use it when I worked in structured and semi-structured data.",0,0
1342389986809671681,2212129783,sam_jwalsh,Fri Dec 25 08:41:27 +0000 2020,"#66daysofdata 
Day 38:
-Got my notebook and predictions to submit to kaggle, but the score wasn't very good. I think my model is underfitting.
-I need to incrementally train it so that I can use larger parameters without running out of memory.
pretty happy I made it to this stage",0,0
1342357205618745344,1308365362598215680,maszanski,Fri Dec 25 06:31:12 +0000 2020,"Day 2 of #66daysofdata 

Data Visualization is perhaps one of the most underrated skills, but it is one of the most important to have. First of all I need it to continue “Pandas exercises: learn by doing”
And here is my statistics course (it is in Russian) https://t.co/JSGt7DrcpY",0,0
1342351841380741120,1320782511748927489,NoahHorsleyDS,Fri Dec 25 06:09:53 +0000 2020,"Today I read about the risk of unconsciously biasing your results through the decisions you make during the analysis process. 

Day 56 of #66daysofdata 
Days missed: 4",0,3
1342304450782887949,35504008,jimfloyddata,Fri Dec 25 03:01:34 +0000 2020,I completed Intro to Time Series Analysis in R! Check out my certificate https://t.co/GIe0eWe9Ok #Coursera Day1 #66DaysofData,0,0
1342284070441656324,1332613548,imkeller_5,Fri Dec 25 01:40:35 +0000 2020,Day 64 of #66daysofdata! Small SQL progress on Dataquest. Not that much because Christmas Eve.,0,0
1342192339259973635,935615163457310722,stsewang17,Thu Dec 24 19:36:05 +0000 2020,Day 23 of #66daysofdata: ✓.,0,0
1342163759427506177,19448058,paulapivat,Thu Dec 24 17:42:31 +0000 2020,"Day 30: #66daysofdata

- working through external resources for Gradient Descent including: https://t.co/u0Umd4oCxA
- 3blue1brown:

https://t.co/pjbnvdG9Nw",0,1
1342143617968705538,979753420398743552,DivijPawar,Thu Dec 24 16:22:29 +0000 2020,"Participating in #66Daysofdata . This should be fun, love an active community",0,4
1342108710617812992,1310565371389177858,R1SE_823,Thu Dec 24 14:03:46 +0000 2020,"Day 41 of #66daysofdata 
- Started reading this book https://t.co/i7w6nVat4I",0,1
1342038889226141696,2212129783,sam_jwalsh,Thu Dec 24 09:26:19 +0000 2020,"#66daysofdata
Day 37:
-Trying to submit my model using kaggle notebooks is harder than I thought it would be.
-Spent some time making this graph Brandon Belt https://t.co/KAQxbOnHUe",0,0
1342004809340248064,1308365362598215680,maszanski,Thu Dec 24 07:10:54 +0000 2020,"#66daysofdata 
So, now I’m starting this challenge too, in order to be more productive and attentive for details in my education.
First of all, I want to say about really amazing and wonderful courses, which I’ll describe in my next tweet. https://t.co/sk83n0AZrj",0,0
