tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1327130300779008000,1291114285507186690,jaimedatalatte,Fri Nov 13 06:04:55 +0000 2020,"If Colombia wins today against Uruguay, i’m starting the second round of #66DaysofData right away

#VamosColombia 🇨🇴 https://t.co/SDVsHIvTAQ",0,1
1327113870373253120,2771098682,pigglymichele,Fri Nov 13 04:59:37 +0000 2020,"✅ DAY 23 of #66daysofdata  

I watched the quick review video of unit 1 and started to learn how to group data in unit 2",0,0
1327104724990980097,45938414,KiInoue,Fri Nov 13 04:23:17 +0000 2020,Day26 of #66DaysOfData: got my first SQL badge on @hackerrank.  Stuck on a sub-query question...am I losing my skills? Current rank: 429435...hope to be in top 100000 by the end of the weekend.,0,0
1327099888748933125,735315096679919617,bjcmit1,Fri Nov 13 04:04:04 +0000 2020,"Day 73 of #66DaysOfData Finished reading Chapter 10 of ""The DevOps Handbook"" with an eye towards MLOps. 
@KenJee_DS",0,1
1327088994597937153,1320782511748927489,NoahHorsleyDS,Fri Nov 13 03:20:47 +0000 2020,"I worked on an assessment for a potential employer today.  It's very fun to dive into an unknown dataset and see what you can do!

Day 16 of #66daysofdata",0,0
1327075492487426050,1332613548,imkeller_5,Fri Nov 13 02:27:07 +0000 2020,"Day 24 of #66daysofData! Read the paper ""Beyond Expected Goals"" by William Spearman. And started playing around with implementing a pitch control with the #fot code. Just got too tired to continue.",0,0
1327052063591657472,1214740859628818432,SripathiMohana1,Fri Nov 13 00:54:02 +0000 2020,"Day 45 : Completed Datacamp's Advanced Deep Learning with 
Keras. #100daysofmlcode #100daysofcode #machinelearning #datascience #datacamp #66daysofdata https://t.co/m88Y3HkoI9",10,7
1327046448131813378,1017584707,liamskop1,Fri Nov 13 00:31:43 +0000 2020,"Day 10 of #66DaysOfData:
Late one today as I officially publish visualisations made in #Tableau for the first time. I wrote some thought alongside my dashboards in this article.
https://t.co/GMd3mI3JGZ

#football #dataviz #Analytics",0,2
1327026948657340417,902224831319609345,5aDescida,Thu Nov 12 23:14:14 +0000 2020,"Day 12 of my #66DaysOfData

Yeah, I couldn’t fix the problem. It’s something on the gganimate package.
Tomorrow I’ll try other render, and then maybe recreate my entire function.
Those bad days when nothing works out... #rstats",2,0
1327019462432878593,22637324,pratiksha__,Thu Nov 12 22:44:29 +0000 2020,"Day 25 of #66DaysOfData
Today on Udemy I started on cluster analysis.
Learnt about the difference between classification and clustering, market and image segmentation, and euclidean distance.",0,0
