tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1321742016523489280,1291114285507186690,jaimedatalatte,Thu Oct 29 09:13:48 +0000 2020,"D56. #66DaysofData 

- Doing some light reading for my flight back to my homeland 🇨🇴 https://t.co/aOmndDzo3P",0,0
1321691286706003968,1290013787819593735,math3mantic_,Thu Oct 29 05:52:13 +0000 2020,"Summary of the 8th week of #66DaysOfData:

During the last 3 weeks I:

- Passed my final exam for MS in Computational Math

- Finished a project comparing the brute force vs kd-trees algorithms on finding the nearest data point to a given reference point (k-NN when k=1)

1/n",0,3
1321691234981892097,1301025989359788033,AMuktineni,Thu Oct 29 05:52:00 +0000 2020,"Days 56 &amp; 57 of #66daysofdata

Started 'Preprocessing and training data' in the skiing resorts data set. Performed Train/Test split and applied some ML regression techniques to generate models (linear/randomforest) and assessed the performance of these models. @KenJee_DS",0,4
1321679333631709184,1247769181002403841,ahanawrites,Thu Oct 29 05:04:43 +0000 2020,"Day 58 of #66daysofdata: Rectified linear unit (ReLU) is the most popular activation function used in deep neural networks, which directly outputs an input if the input is +ve, and outputs 0 if not. Being a piece-wise linear function, it overcomes vanishing gradient problems 1/2",0,0
1321663277814870017,1206593820139245569,KhushbooRPatel,Thu Oct 29 04:00:55 +0000 2020,22/60 : #66daysofdata finished data visualization micro course ! Didn’t update yesterday but I did finish a chapter yesterday.. Panda is next !! https://t.co/4NwZ3xzrsh,0,0
1321662258162868224,2771098682,pigglymichele,Thu Oct 29 03:56:52 +0000 2020,"✅ DAY 7 of #66daysofdata 

✨ Learned how to get dates with GETDATE, pull a specific date with DATEFROMPARTS and use DATEADD",0,0
1321661129916092416,1251498658907987968,madeline_pc,Thu Oct 29 03:52:23 +0000 2020,"Day 46 of #66DaysOfData: fit my first deep learning model. Read up on ways to reduce overfitting. Lots more to explore. 😁

Appreciated everyone's suggestions for TDD resources. I want begin writing tests in Python and generally organizing my code.

Day 58: #100DaysOfCode",2,6
1321659515230543872,735315096679919617,bjcmit1,Thu Oct 29 03:45:58 +0000 2020,"Day 58 of #66DaysOfData Finished Chapter 7 of ""The DevOps Handbook"" with an eye towards MLOps. @KenJee_DS",0,2
1321659369289732097,211289215,IamTonyAK,Thu Oct 29 03:45:23 +0000 2020,"#66DaysOfData days 46-48. Haven't updated in a few days, busy with other projects. Diving into data analysis with excel. A lot of the data I see is in spreadsheets, I want to unlock the power of excel. Practiced creating pivot tables, slicers and heatmaps.",0,0
1321655009457614850,4790572463,SalsaLeader,Thu Oct 29 03:28:04 +0000 2020,Day 60: negative BIC  #66DaysOfData,0,0
1321650577567371264,1301208059486842882,ceeezthedata,Thu Oct 29 03:10:27 +0000 2020,"🗓 Day 57 of #66daysofdata 

Read on how to present good metrics through these characteristics...

- Accuracy
- Simple and Intelligence 
- Easy drill down into
- Actionable 
- Dynamic 
- Standardized 
- Business Oriented 

#DataScience #DataAnalytics #BusinessIntelligence",0,1
1321637478885859328,1266889294058270720,RodinaKateryna,Thu Oct 29 02:18:24 +0000 2020,Day 19 of #66daysofdata NaiveBayes and PCA are all these days. It is being so interesting!,0,0
1321635270157078529,2149586883,vperez2000,Thu Oct 29 02:09:37 +0000 2020,"#Day57 of #66daysofdata by @KenJee_DS

I started to read 📚  ""The art of statistics: How to learn from data"" by David Spiegelhalter
the phrase that captures the essence:
""Skills in statistical methods plays an important part of being data scientist"" #DataScience #Statistics",0,2
1321634436769746944,45938414,KiInoue,Thu Oct 29 02:06:19 +0000 2020,"Day12 of #66DaysOfData: really trying to understand the output of multiple linear regression and other statistically significant values (correlation, f test).  any online references of someone who describes these really well?",0,0
1321631765807714305,1008778640,Alepipi78,Thu Oct 29 01:55:42 +0000 2020,"Day 55 of #66daysofdata 
Difference between probability and likelihood. It's a similar and easily overlooked concept. 
https://t.co/5uL2PssN0S",0,1
1321625582866780162,1300469935760650240,JennAckerman3,Thu Oct 29 01:31:08 +0000 2020,"Day 58 in #66daysofdata:

Another project done!  This one was a little rough on me for half a day, but then I read the resource page for the function I was using.  

Who'd have thought that the resource page could be.... resourceful?",0,0
1321624491198357504,1214799165500248066,ShivSivakumaran,Thu Oct 29 01:26:47 +0000 2020,"Day 85 of #100DaysOfCode. Day 41 of #66Daysofdata
Hands-On Machine Learning.
- creating a pipeline and transformers
- next is training the model!
#python #machinelearning #datascience #learning #coding #programming #jupyterlab #anaconda #git #github",6,2
