tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1324685313424433152,1278935871446822913,tejasmayyar,Fri Nov 06 12:09:24 +0000 2020,"Finally completed my experiment of comparing 4 #CNN models and observing their performance metrics. I used the African Wildlife image-set from #Kaggle and wrote about all my findings. Check it out!
#66daysofdata #100daysofcode #NeuralNetworks #Keras

https://t.co/MA3C9NwGmL https://t.co/HZ8shSusEM",1,0
1324684219696689154,1108597836755755009,maisdev,Fri Nov 06 12:05:04 +0000 2020,@ashleybee94 @KenJee_DS Restarting the challenge is in my mind too. Maybe I need to clear somethings first however #66daysofdata  good luck to all.,0,0
1324673143332483073,1300541186864590848,trainandtest,Fri Nov 06 11:21:03 +0000 2020,"#DailyRead Computer Vision for Beginners! 

Source : @Medium 

#Data #DataScience #MachineLearning #66daysofdata #100DaysOfCode #100DaysOfMLCode #ComputerVision 

https://t.co/ki2TzyKmwH",4,2
1324667184845639683,711846986702573568,HugoBoia,Fri Nov 06 10:57:22 +0000 2020,"Day 63 of #66daysofdata
-Kept going on Kaggle's Micro Course on Advanced SQL.
-After a recommendation of @thedataprof, started reading Build a Career in Data Science book.",1,3
1324612521387589633,1291114285507186690,jaimedatalatte,Fri Nov 06 07:20:09 +0000 2020,"D63. #66DaysofData 

Panicking. 3 days for the journey to end and i haven’t got any certificate 😬

Gonna do a mega sprint to finish this at day 66 https://t.co/0JqJsKSpTk",0,7
1324595313584209920,1253326201352974337,MythBus51085985,Fri Nov 06 06:11:47 +0000 2020,"reading articles etc. I think, this is why I have been with machine learning for so long. I still have got so much to complete. But this has been a wonderful journey. At the start of this challenge, I bought myself a 200 page book, I have used half of my book. #66daysofdata https://t.co/n7D74ZPmML",0,1
1324581634687971328,1262564081699086341,ImportData1,Fri Nov 06 05:17:25 +0000 2020,"📅Day 65 of #66daysofdata

#PythonThursday

Worked on the ""Handling Missing Values"" exercise on #kaggle

https://t.co/lGdsq7lB3Q

#Python #DataScience #MachineLearning #Data #Analytics  #DataAnalytics #ImportData",2,2
1324577394343239682,2771098682,pigglymichele,Fri Nov 06 05:00:34 +0000 2020,"✅ DAY 16 of #66daysofdata 

🥳 I finally finished my sql course on udemy today. Finished up learning the aggregate functions with the HAVING function.",0,1
1324576679449284610,1247769181002403841,ahanawrites,Fri Nov 06 04:57:44 +0000 2020,"Day 66 of #66daysofdata: And that’s a wrap! No snippets today, just want to say that it has been an incredible journey in “learning how to learn”. Thanks @KenJee_DS and other fellow passengers on this journey, and here’s wishing everyone the very best for the road ahead!",1,8
1324569285285408768,375194054,ashleybee94,Fri Nov 06 04:28:21 +0000 2020,#66DaysofData Day 66! Today I went through all of my progress from the last two months. Im blown away at how much I have improved with data science &amp; all the amazing friends Ive gotten to know through this fun community (thank you @KenJee_DS!) Ready for another 66days next month! https://t.co/lsWZ8lgSMO,2,34
