tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1339927843548049412,2214590456,__peagah,Fri Dec 18 13:37:47 +0000 2020,"Day 42. Just brushed up on using Pipelines.

#66DaysOfData @KenJee_DS",0,0
1339856709162999808,2212129783,sam_jwalsh,Fri Dec 18 08:55:07 +0000 2020,"#66daysofdata 
Day 31:
A whole month!
-tried an sgd regressor on my model since it was easy to train
-still have some errors to work out that have to do with indexing on my test set",0,0
1339830566557016065,1301025989359788033,AMuktineni,Fri Dec 18 07:11:14 +0000 2020,"Day 14 of #66daysofdata (2.0)

Started working on Chapter 1 - Introduction to Git @DataCamp",0,3
1339799726254927873,1320782511748927489,NoahHorsleyDS,Fri Dec 18 05:08:41 +0000 2020,"I practiced web scraping today using Beautiful Soup. It was not too hard once I got the hang of reading HTML.

Day 51 of #66daysofdata 
Days missed: 3",0,3
1339771489403498496,2771098682,pigglymichele,Fri Dec 18 03:16:29 +0000 2020,"✅ DAY 58 of #66daysofdata 

✨ my day wasn’t off to a good start cuz my bro kept blaming me for google pay not working and then when I was working with date formats my code didn’t work even tho I had the same thing as the answer key 😰",0,0
1339757982985441280,935615163457310722,stsewang17,Fri Dec 18 02:22:49 +0000 2020,Day 16 of #66daysofdata: ✓.,0,0
1339735977200377864,1332613548,imkeller_5,Fri Dec 18 00:55:22 +0000 2020,Day 58 of #66daysofdata! Continued a bit with the data cleaning project on Dataquest. More time again tomorrow.,0,1
1339734914443354112,1318596362703962119,dataleftovers,Fri Dec 18 00:51:09 +0000 2020,"Day 38 and 39 of #66daysofdata:

Mostly cleaning data. 

I've formed a good habit of doing DS related work. I regret not having a plan coming into this like @KenJee_DS suggested your video.

 But I'm not sure I knew enough at the start to have made a good plan.",0,3
1339637038459486208,1281890679052857346,ShrutiJ87241031,Thu Dec 17 18:22:13 +0000 2020,"Day 25: #66daysofdata 
- project of EDA on global terrorism data set using matplotlib and seaborn 💯",0,1
1339617747634774016,19448058,paulapivat,Thu Dec 17 17:05:34 +0000 2020,"Day 23: #66daysofdata

- Read up on Gradient Descent (Data Sci from Scratch, ch8)
- Covering my bases with Python for Everybody, work thru Intermediate expressions and conditionals on FCC
- ✍️ drafting Rmarkdown doc on {sunburstR} 📦 wip
- checking out https://t.co/YUVyCrZ7GU",0,1
1339602407039197185,909968496011894784,Paiky16,Thu Dec 17 16:04:37 +0000 2020,"Day 20 of #66daysofdata -
⏹️ Went through an awesome video on the overview of DS &amp; Algo: https://t.co/QqZaQVWzsD",0,1
