tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1379037336915353600,1369643950395564032,AsgharMarvi,Mon Apr 05 11:44:57 +0000 2021,"Day 8 of my #66daysofdata challenge. Tried the harder version of honors assignment with an average reward of at least 150 for MountainCar environment. Also attempted bonus portion to speed up training process.

#ML #RL #KNIME #DataScience",0,0
1379035825422368770,1369643950395564032,AsgharMarvi,Mon Apr 05 11:38:56 +0000 2021,"Day 7 of my #66daysofdata challenge. Completed Honors assignment part of implementing Deep Cross Entropy using Neural Network as an agent for updating policy on CartPole environment. 

#ML #KNIME #RL #DataScience",0,0
1379034481932271616,1369643950395564032,AsgharMarvi,Mon Apr 05 11:33:36 +0000 2021,"Day 6 of #66daysofdata challenge. Explored deep cross entropy method in detail. Also read about various evolution strategies on reading links provided within the course content. 

#ML #KNIME #RL #DataScience",1,0
1379021965051060226,1310565371389177858,R1SE_823,Mon Apr 05 10:43:52 +0000 2021,"Day 61 of #66daysofdata 
- build face recognition web app to practice using fast api and docker",0,0
1379020107821813760,1284445574511636480,Tommy_McLennan,Mon Apr 05 10:36:29 +0000 2021,"After a bit of a break, I'm starting my second round of #66DaysofData challenge with @KenJee_DS tomorrow - 
where you try to spend at least 5 minutes learning data science each day for 66 days! Let's go!",1,10
1379005918998843392,1348766102529171467,KeerthanaJagan5,Mon Apr 05 09:40:06 +0000 2021,Day 41 of #66daysofdata : forgot to post yesterday. Started the intro to NLP micro course in Kaggle and completed the first exercise in pattern matching with spacy library @KenJee_DS,0,0
1378999126004617223,1059200207756423170,Aamna__Suhail01,Mon Apr 05 09:13:06 +0000 2021,"#66daysofdata 
Day 20
 @AndrewYNg Coursera Machine Learning Course 
Week 3
Logistic Regression- Classification,  Hypothesis Representation and Decision Boundary

@Krishnaik06
Exploratory Data Analysis on Titanic Dataset

 @KenJee_DS",0,1
1378992278019117059,32453704,anyachocolat,Mon Apr 05 08:45:54 +0000 2021,"Day 7 of #66DaysOfData:
- Did a bit of my @SkillFactoryRu course, still on the Python module",0,3
1378947125808132100,397272525,shatandv,Mon Apr 05 05:46:29 +0000 2021,"Day 90 of #66DaysOfData:
- Read an interesting paper on Multimodal Neurons in ANNs. It's especially curious to see the parallels between the brain and ANNs,
- Learned more about writing product functional requirements,
- Watched a video on ML error analysis.
#moredaysofdata",0,4
1378946339451637761,466528595,Elena_Dyagileva,Mon Apr 05 05:43:21 +0000 2021,"DAYS 31 and 32 of #66DaysofData :
I practiced break, continue statements and tasks where you have to find and fix someone’s mistakes in code. That was quite difficult 😄 but fun as well",0,6
1378925765790724097,59787963,jamesnan,Mon Apr 05 04:21:36 +0000 2021,"Day 35: #66DaysOfData
Working on "" Guided Project: Investigating COVID-19 Virus Trends in  R "" @ Dataquest",0,0
1378919895690186752,95620001,FirstKraken,Mon Apr 05 03:58:16 +0000 2021,"21/66 #66daysofdata - After a 4 hour run time, I received the prediction data and a nested dictionary with the specs on every model ran. The key for the ""winning"" model was lost due to a misplaced comma. Restarting.",0,2
